,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,10.43954331180423,11.670506143425676,-1.2309628316206727,3.540000965940582,0.15584956571806446,1.419169637067318
1,10.69222354995047,12.01259279078463,-1.3203692408351344,3.9222752866762693,0.15432572901329353,1.4244172314979395
2,10.795244437067524,12.13291654143785,-1.3376721043705402,4.7545875102619135,0.17025852851381512,1.3713735817703332
3,11.057939902540895,12.382897327227113,-1.3249574246856355,3.679503255934115,0.14794375465016638,1.4468328114861686
4,10.829882907105386,12.130045017921432,-1.300162110816018,3.982872877461338,0.15817979650861863,1.4112198581961521
5,10.945034585331015,12.310133570162371,-1.3650989848301833,3.5932755957101215,0.14116069961712474,1.471482415440775
6,11.177656534941818,12.616379995424033,-1.4387234604810146,3.8762818166802404,0.13969335030152852,1.4769339238894552
7,11.176392052280718,12.474441317057966,-1.2980492647775463,4.930726605068255,0.17860600701494378,1.3450595423745049
8,11.111076726006942,12.464356747695916,-1.3532800216889882,3.8032596851881664,0.14762858094388487,1.4479587728774888
9,10.619631634395702,11.958384235709325,-1.33875260131299,4.929736133144166,0.17357434940343144,1.3608080749532336
10,11.042317648962964,12.283380205060325,-1.2410625560969493,4.116845539599392,0.16862760025991083,1.3766269953015882
11,11.16371306138619,12.454483855723367,-1.2907707943377318,4.700266876987804,0.17493415632753173,1.356518804771527
12,11.22788983398361,12.467812110124456,-1.2399222761405326,4.368099101812536,0.17438167558759446,1.3582584940351008
13,11.054180693672535,12.177414076256333,-1.1232333825837486,4.807222211208389,0.19914398735956643,1.2839941927554872
14,10.771166733146785,12.036905251626315,-1.2657385184793384,4.606323762289325,0.17615314261185483,1.352694830534489
15,10.597662292367133,11.848747844365917,-1.2510855519985853,4.657065346059419,0.1790642051188267,1.3436419256679157
16,10.345924060565196,11.605139865213502,-1.2592158046500117,3.4771900343807083,0.15071055110261367,1.4370261930465327
17,11.039894618462242,12.48772669129621,-1.447832072834899,4.631353180898666,0.1549046417100698,1.42241903070058
18,10.469890423842955,11.765162810369851,-1.2952723865264488,3.814517324869641,0.15478397193313323,1.4228350713235807
19,11.309171662718583,12.581142724914976,-1.271971062196826,4.640198907866726,0.17606509135403822,1.3529703858809545
20,10.951329870707852,12.079802516953137,-1.1284726462454273,4.463067206505745,0.19125586309945872,1.3068729535617825
21,11.142719148302533,12.533497805656822,-1.3907786573545309,4.892261646570354,0.16662387345834365,1.3831337023187593
22,11.177799726387931,12.39120432812755,-1.213404601739967,5.086891686216321,0.1924483791096967,1.30337027640686
23,10.687354123616316,12.012408525233646,-1.3250544016163985,4.379975115204548,0.1640311041010559,1.3916411078565736
24,10.252471481293398,11.616948436142636,-1.364476954850943,4.132603502487866,0.15392158405683742,1.4258155745304288
25,10.832033976974273,12.17920858971111,-1.3471746127361257,3.7026566869804967,0.14591180943687734,1.454124437692891
26,11.03510253335655,12.485319564593816,-1.4502170312362068,4.161507072873963,0.1448139060815168,1.4580966448164803
27,10.914454083320308,12.280504240986488,-1.3660501576659954,4.920838821619338,0.17011037032096957,1.3718492548730365
28,10.633656516394623,11.889882265535434,-1.2562257491399578,4.0566558945182525,0.16532514220768812,1.3873825530426027
