,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,6.278620873898743,11.738142834483074,-5.4595219605835155,3.5719196018365995,0.00403196728709864,2.8756498358839395
1,6.628085633444951,12.168152200747816,-5.540066567303256,3.091120291513315,0.002941245731969828,2.973812675006525
2,5.971366230924812,11.440974781618554,-5.46960855069392,3.464643578423404,0.0037970121109181932,2.8945510099562086
3,5.971116954066727,11.555525831461633,-5.584408877394708,3.5099085073768475,0.0034958540854768704,2.920397290989572
4,6.139228021044599,11.770774700461185,-5.631546679416715,3.116878149647853,0.0027388055175621606,2.995627749954367
5,5.911258554462418,11.483621843498913,-5.57236328903673,2.8987630327800495,0.002563481608799074,3.0157456928386437
6,6.462887527811998,11.839052164349173,-5.376164636537396,3.1706260586550954,0.003572198656436064,2.9136590062725003
7,6.274613961985577,11.80586844967561,-5.531254487689694,2.8626699373390245,0.002610052115604717,3.010282028289917
8,5.821960433316943,11.529893675633009,-5.707933242316358,3.137214554637781,0.002579022833137497,3.013912373594234
9,6.127404106829798,11.667648025500586,-5.540243918670058,3.3247675476386362,0.003322259488378374,2.9362318159374374
10,5.868503250702614,11.235520018120372,-5.367016767417226,3.002122120113347,0.0032942748823967896,2.9388546846127954
11,6.079957916038237,11.672233112527007,-5.592275196489936,3.0567840968228133,0.0027494811326152406,2.9944411246259386
12,6.203395746799086,11.651284022922251,-5.447888276122285,3.0679908293604665,0.00316548039896708,2.9511939877845936
13,5.885119449847278,11.497278833886444,-5.612159384038932,2.969865143409164,0.002571267837191124,3.014825924434492
14,5.7539662486522305,11.196348964771612,-5.4423827161190275,3.316874737003065,0.003620368314145825,2.9094745761502385
15,6.139789083953272,11.702574217383809,-5.5627851334311345,2.6636525301742022,0.0022482483749220227,3.055314224673278
16,6.25131864000812,11.801497819582824,-5.550179179575025,3.3131294802014377,0.003272732536690609,2.9408876113694444
17,5.945329804764495,11.451778203395083,-5.50644839863071,3.6671148316184183,0.004038856335585132,2.875110881819528
18,6.0196745556802655,11.430625672583513,-5.410951116902652,3.043238725462043,0.0032330389326152556,2.9446655882315165
19,6.1635652699904115,11.636791887630697,-5.473226617640648,3.0705042917369436,0.003095738744796078,2.9580679501024707
20,6.425920472469241,12.030505565684098,-5.604585093215064,2.962412272759977,0.0025787558275490526,3.013943785497197
21,6.0307222663311935,11.52342961526092,-5.492707348929798,2.650769686720409,0.0023852287630233937,3.0375335182429377
22,5.837256631630933,11.196924556527993,-5.359667924898531,4.175471577945926,0.005711747495693349,2.763886090226838
23,5.9853836963546,11.574087460322172,-5.588703763967715,3.4004305154626397,0.003300560515924727,2.9382637986238005
24,6.353145926877713,11.980410229738961,-5.627264302861477,3.330750381080774,0.0030761891176424184,2.9600201598141114
25,5.65092601085851,11.475196929285563,-5.824270918426919,2.170767275435386,0.0012431560435484127,3.228788943163895
26,5.858560734852998,11.644950368492598,-5.786389633639374,2.3187606876410936,0.0014390031079008867,3.186711345343838
27,5.863284601092144,11.264223090667425,-5.40093848957531,2.406150850090313,0.0022271655787942557,3.058138576235087
28,6.14239669573706,11.68184474846083,-5.539448052723856,2.519994189555737,0.0020989381688501898,3.0758636324785322
