,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,1.1999476132622873,2.863744719586474,-1.6637971063241856,0.9341019778563675,0.03518086336092869,2.106270487501369
1,1.433307683948682,3.086629767639525,-1.653322083690842,0.9874546961774913,0.037519923137405826,2.080061163951818
2,1.3650552769148325,3.06917174658475,-1.7041164696699163,0.8120425849416057,0.029348948824614404,2.1787674411148985
3,1.40619711740119,3.025418038003131,-1.61922092060194,0.9758841114986703,0.03863628321241393,2.0680397734445273
4,1.3786034961949005,3.01791670549266,-1.6393132092977574,0.9412263108959458,0.03647900925799683,2.091547542868337
5,1.28447165527337,2.924305673405611,-1.639834018132241,0.9276660617524204,0.03596558743895032,2.09731627112993
6,1.494232846188668,3.0729157612376485,-1.5786829150489794,1.076268588606032,0.044324668754832965,2.011007459994891
7,1.4026240383723716,3.0216443051215296,-1.6190202667491604,0.9307449770325107,0.03698384535513561,2.0859423514070228
8,1.236744284706566,2.8960233606802244,-1.6592790759736609,0.9758543002966893,0.03684857960615549,2.087437782966576
9,1.505905577249232,3.1453484205267555,-1.6394428432775285,1.0482503860594292,0.040309408443667406,2.050564172138565
10,1.209822007770237,2.8391756485407655,-1.6293536407705282,1.0373474724398384,0.040395476803606827,2.049681957480643
11,1.2818130449614051,2.8663060868068633,-1.5844930418454588,1.144605677415705,0.04654900111503437,1.9903808198439161
12,1.1245782676688363,2.7478350971137426,-1.6232568294449052,0.8601603472563646,0.03418350847612361,2.1179003440374395
13,1.3453142742433022,2.9738607138268587,-1.6285464395835554,0.9274279678113673,0.03644441763375519,2.091934027717392
14,1.385096485990948,3.0168083342000513,-1.631711848209104,0.9329906133816293,0.03651010527691133,2.0912003801284866
15,1.3195572231436599,2.9500145884592244,-1.6304573653155643,0.9466464883610555,0.03706308341319128,2.08506849646023
16,1.444692591501495,3.090966736720103,-1.6462741452186052,0.8751635696247471,0.033791646844258415,2.1225491864789103
17,1.327894809947319,2.9334314937029204,-1.6055366837556022,1.071555483960111,0.04278933182243112,2.0257605167022756
18,1.4207532680530035,3.0121645265360937,-1.5914112584830882,1.0986019750991418,0.04449593555156153,2.009388625597212
19,1.3949228542137375,3.004962790826887,-1.6100399366131484,1.1185456402341862,0.044266029261403904,2.011562940664842
20,1.2147412274846252,2.867242064000091,-1.6525008365154648,0.9721578930662254,0.037013378432714406,2.0856164678535296
21,1.1706629234759005,2.793899071389473,-1.6232361479135733,1.0533293055730049,0.04126203250211476,2.0408872792931785
22,1.2701722531283066,2.8888332550049403,-1.6186610018766316,0.9641913468309338,0.03823259253631788,2.0723523620935045
23,1.3654535027228027,3.019861285890532,-1.654407783167727,0.96777516044222,0.03677455204302963,2.0882581758482663
24,1.2226402903146385,2.874905687642436,-1.652265397327799,1.005655042232617,0.03821095612169536,2.07258459293833
25,1.3653494913447324,2.9947477177969035,-1.629398226452171,0.9572506048388094,0.03749635211132447,2.080318248291125
26,1.5473291691878386,3.1446364642457874,-1.597307295057952,0.9820680386337788,0.03988327419536147,2.054955798831487
27,1.2488370560963828,2.8697757400949624,-1.6209386839985775,0.8780918225285719,0.034948040516888414,2.1089599296930484
28,1.4407183596709763,3.071743065108668,-1.6310247054376923,0.9412670540322381,0.03684202618223842,2.087510353066682
