,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,3.309281366814264,4.127635709572021,-0.8183543427577433,3.078505458341189,0.20288840026344265,1.2733654253924018
1,3.2487294268902818,4.129714755700724,-0.880985328810425,2.765570738027021,0.18236032614228231,1.333522715456285
2,3.2136906202759294,4.0186775394022005,-0.8049869191262928,3.1581572543473477,0.20761035337529954,1.260163593083247
3,2.9813793848525054,3.9648796081114166,-0.9835002232588863,2.606155922528872,0.16116519872723836,1.4011634585892203
4,3.4752173797306116,4.434635884496898,-0.9594185047662904,3.466311708673981,0.19155528831040314,1.3059919700664362
5,3.0571297779492173,3.9559181554632405,-0.8987883775139949,3.0893599367218183,0.1900265074539247,1.3105007003428184
6,3.145330846895934,3.935341410114631,-0.7900105632186865,3.2643309818840844,0.21335616749729172,1.2443897119355678
7,3.39563319203744,4.381197269994046,-0.9855640779566102,2.8298106349239287,0.16846820986043054,1.3771424521797238
8,3.5421770865146303,4.4771403696094785,-0.9349632830948735,2.9918816990605244,0.18131709112531155,1.3367106900922154
9,3.571389463763001,4.559542639419656,-0.9881531756566915,2.7885769408209864,0.16672518725735155,1.3828032987290182
10,3.5862705421190983,4.581031605618246,-0.9947610634991406,3.119663332248672,0.176238868924197,1.3524266497197164
11,3.2741661556456623,4.119170209614626,-0.845004053968978,2.949139321699784,0.19432289075705622,1.2978965354433842
12,3.323959131472282,4.344703970007685,-1.020744838535336,2.4501057168668456,0.150262680073615,1.438604255156401
13,3.345399315297914,4.341679524192652,-0.9962802088946887,2.6873416772234417,0.16212755340491686,1.397951761505196
14,3.4999191834921137,4.280679756121926,-0.7807605726297879,3.3193354821006107,0.21656255601247457,1.2357202814844568
15,3.509180564392,4.337546028673951,-0.8283654642819442,3.617137576760422,0.21665925166935537,1.2354602763164066
16,3.603937683893139,4.562407799602048,-0.9584701157088489,2.9656979990995467,0.17689826458261965,1.3503670813775321
17,3.1000750900515643,3.889882113478151,-0.789807023426647,2.7243559321798507,0.19607990056966995,1.2928009823501319
18,3.58498808745087,4.443063431727409,-0.8580753442765285,2.8061343924318294,0.1874423994055928,1.3181829866870125
19,3.7619434731515073,4.512365096594855,-0.7504216234433443,3.5798176379622806,0.2291171439954327,1.2026361710066444
20,3.7162353798021743,4.513743918235668,-0.7975085384334761,3.1296864220208658,0.20802494043533093,1.2590149267237398
21,3.3518194827383243,4.142152721641849,-0.7903332389034858,3.1425820347365647,0.20965658627867742,1.254510294646874
22,3.082513262522571,3.9925926733963126,-0.9100794108737205,3.431505378268948,0.19826934446837025,1.2864979194368307
23,3.5372594338198726,4.630485625179268,-1.0932261913594061,3.3240574056664,0.16813847151461528,1.37820996486293
24,2.941444134244921,3.9938987059182227,-1.0524545716733087,2.421148452086756,0.1448574721928855,1.4579385841981884
25,3.1649582680221786,4.067778927460398,-0.9028206594381913,2.9818943686416937,0.18602015491805962,1.3224445721996083
26,3.3589899699526202,4.303857043254125,-0.9448670733014524,3.112900112449612,0.1835475501753252,1.3299111412064515
27,3.5996026061388764,4.611580912374051,-1.0119783062351075,3.025963122186118,0.17085620088334755,1.369457852662816
28,3.200233164923009,4.115986087842738,-0.9157529229197507,2.8728558352695295,0.18046186368801745,1.3393343110145837
