,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,5.679461262762518,7.100094886078234,-1.42063362331578,1.2621788974553958,0.06114564541681182,1.8724407961840466
1,5.0946444347937385,6.420494860046669,-1.3258504252530656,1.8189885528968865,0.09097577637270114,1.6902727997485714
2,6.059690859475043,7.220091668089526,-1.1604008086146678,1.6581114302129407,0.10097594047178561,1.6401405806935343
3,5.851251613961042,7.2145124265155784,-1.363260812554472,2.4084385727289046,0.10791450710728406,1.6076378974303192
4,5.868705470569696,7.164826794519253,-1.296121323949592,1.689011449220807,0.08867864666266623,1.7024094132825014
5,6.016213374924749,7.196164270496683,-1.1799508955721194,2.087411502958922,0.11643469149946638,1.569915842059062
6,6.318935316977561,7.540879638509462,-1.2219443215319643,2.2832082034747536,0.11885255797471045,1.5596079444376667
7,5.802292316725928,7.000764826236657,-1.1984725095107933,1.3167579334972999,0.08142107328808798,1.7424995319530816
8,5.409698875668485,6.7646170222176165,-1.3549181465491529,1.307490612219155,0.06783512194029256,1.8261005198170703
9,5.799247424585476,6.983292494020655,-1.1840450694351148,2.3623733479523743,0.1260594208305495,1.529827548041476
10,5.433235214227355,6.4927915201649595,-1.0595563059378037,2.2967405084215464,0.13928523610376764,1.4784579805790232
11,5.760226741976342,7.183816734756195,-1.4235899927798528,1.9161923964638454,0.08570250315433055,1.7185161944977971
12,5.552759403808298,6.918794961896789,-1.3660355580886971,1.4364255074589778,0.07236777411383238,1.79679749556955
13,6.060775519892789,7.337988895544494,-1.2772133756518542,1.5672090022374974,0.08542439551848338,1.720044265804467
14,5.639511724786192,6.724845961910392,-1.0853342371244707,1.4932682576011338,0.10153189017008751,1.6374719742617332
15,5.62226657142219,6.806284883656178,-1.1840183122337749,2.1373529780072182,0.1178618882824184,1.5638113063595205
16,5.515403087814323,6.602525280573157,-1.0871221927588977,2.2899474227802834,0.13542662955311197,1.4930403329228359
17,5.6403418572112995,6.891014324163048,-1.2506724669519826,2.454281315254523,0.12149060450101055,1.548547210117062
18,5.849726653803603,6.962415521300367,-1.1126888674968995,1.3656586756918898,0.09224316054020647,1.683681903308612
19,6.135168524217991,7.470542366199527,-1.3353738419816636,1.7837533979467466,0.08874887740479948,1.7020346264636321
20,5.633201359299849,6.707685327942225,-1.074483968642653,1.7451368534363318,0.11462184291322514,1.5777552723431627
21,5.581326183013291,6.802803932348094,-1.221477749334781,1.6443816249821452,0.09404930967182978,1.6744137635855072
22,6.156302348458669,7.251967257023504,-1.095664908564686,2.42076017565914,0.13912422909455405,1.4790601889096426
23,5.334644396882143,6.701873106969397,-1.3672287100871472,1.3572135629191315,0.06899420751639851,1.8184576919675441
24,5.563912478413388,6.932403899642845,-1.3684914212294643,1.1172736513710042,0.05853716848178549,1.8916534564321084
25,5.60634101636447,6.720520618076651,-1.1141796017120669,2.2932722119712423,0.1321041488415942,1.505855980656532
26,5.916534087323501,7.182503204300633,-1.2659691169769758,2.405630732675089,0.11814366417072451,1.5626129342187989
27,5.7759311292313695,6.853592023155261,-1.0776608939238486,2.589592403161042,0.1474371572161143,1.4486435332028327
28,5.60248629571129,6.941511737725146,-1.3390254420137353,1.2440514078639318,0.0662874269819253,1.8364750624864354
