,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,2.7893784950474547,3.333846742640741,-0.5444682475932723,1.631954098232236,0.1938926677236811,1.2991493851532556
1,3.0062720809326002,3.5317247692293634,-0.5254526882966957,1.4815216299717808,0.1886982922844009,1.3144396572101809
2,2.9766556787652654,3.5651261792157243,-0.5884705004505122,1.3916332948845835,0.16985331856081956,1.3726752762524563
3,2.708290505757642,3.2822010604823992,-0.5739105547246481,1.4565435097666288,0.17701495595761288,1.350003201453129
4,2.805012146492796,3.3892302635079545,-0.584218117015098,1.4652678037474636,0.17550948036492256,1.3547115380027657
5,2.8907149751097414,3.450225191442332,-0.5595102163326828,1.4568982022335462,0.17996664331622586,1.3408577458391209
6,3.068089675586858,3.6350288155170905,-0.5669391399303549,1.5182751287457728,0.18234581075304573,1.3335669794558578
7,3.0550678021929762,3.5754956273444085,-0.5204278251515007,1.7050044223271934,0.20325486310047094,1.27233290204361
8,2.7999464914661267,3.4112575198739616,-0.6113110284078402,1.4851974877628744,0.17145369692302742,1.36754769932473
9,2.6036466857383367,3.154084055161844,-0.5504373694235483,1.409809844537297,0.1787340024495605,1.3446632659371767
10,2.730135699677245,3.3549008381122363,-0.6247651384350092,1.3118108586079051,0.15748832407387287,1.413569560261589
11,2.898662136061258,3.419774693712954,-0.5211125576516906,1.5335319026464838,0.19292998566671746,1.3019602169135565
12,2.83379437252972,3.438387802020033,-0.6045934294902509,1.407126775387089,0.16773830202658402,1.3795076084114228
13,2.959589724780468,3.5191373002360846,-0.559547575455781,1.337618335753859,0.1719369249714068,1.366006494450916
14,2.840075393891876,3.4176520796598346,-0.5775766857680082,1.5026207241707614,0.17920735723317494,1.3431995812484976
15,3.0262505403228452,3.5572044072887037,-0.5309538669657741,1.4905109124043792,0.1881003910726499,1.3162194686917212
16,2.8328101306335576,3.3891111323781287,-0.5563010017446004,1.5152633801731317,0.18434590210942833,1.3274922493977221
17,3.0622738197713453,3.5928211225796858,-0.5305473028083725,1.6428709847260254,0.19749847417205235,1.2887112952854742
18,2.863435227581814,3.422370572641812,-0.5589353450600356,1.4079005382135974,0.17686072837079087,1.350484168951765
19,3.0449374816881765,3.5818809193183725,-0.536943437630157,1.6055765760277603,0.19392964278148986,1.2990416302220258
20,3.0619166742607113,3.5584746376599785,-0.49655796339914104,1.5969446616004834,0.20221228502666466,1.2752739774314057
21,2.7371587721098614,3.327409126074313,-0.5902503539645068,1.4593981439803443,0.17393608099123561,1.3596646135849928
22,2.9738425265937813,3.5030223159242873,-0.5291797893305556,1.7265976199358675,0.20256759245334208,1.274270429614516
23,2.7456291294548656,3.3289649434757145,-0.5833358140208702,1.5102150509528594,0.17852475224815248,1.3453112184112552
24,2.8844481636823467,3.4267287429432107,-0.5422805792608187,1.5866701463706487,0.19166439468516355,1.3056712037929634
25,2.833851874192643,3.424977113048959,-0.5911252388563071,1.4572155166338705,0.1736232361741471,1.360653436123267
26,2.769417456769812,3.3344827216754407,-0.5650652649056838,1.440504298978369,0.17776486270357764,1.347669013240845
27,2.9964083621322253,3.5578420239899655,-0.5614336618577909,1.599834257213287,0.18844621319286556,1.315189529518605
28,2.7650488982065973,3.362446187091569,-0.597397288884963,1.5665761342963145,0.179173555916916,1.343304004648283
