,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,5.371146478423934,9.462662309405413,-4.091515830981734,3.048461923679607,0.01101868914019785,2.5421055560885
1,4.438584144794031,8.802212032266123,-4.363627887471921,2.2583590673209724,0.005568222668301757,2.7721800587190923
2,5.235577593125735,9.33802941285904,-4.102451819732778,2.684212964611927,0.009138885595296528,2.606814496482825
3,4.711358158506509,8.961981221245647,-4.250623062739578,2.5794290091659384,0.007506385099139131,2.6735018999504003
4,5.298643343062603,9.528992929470338,-4.2303495864080105,2.3330420692185054,0.006642011026678112,2.7142794528648535
5,4.6780329102341325,9.056564356822857,-4.378531446588568,1.9382329672906486,0.004413856750049279,2.84696245648007
6,4.834097876624791,9.093028643091888,-4.258930766466619,2.3774600880832857,0.006634348329718932,2.714661800682177
7,4.609257262451346,8.99012002839208,-4.380862765940037,2.310174619604746,0.005655936103108566,2.7670887176413608
8,4.954565265357114,9.085850875950019,-4.131285610593295,2.453739851394676,0.007846279706686814,2.6586140152488866
9,4.728944356843594,8.885728414713657,-4.156784057870027,2.287658114667641,0.006942252527339455,2.6996017412405737
10,5.1756902272265775,9.480187942169987,-4.304497714943864,2.109017833410112,0.005355446931303665,2.7848380176488137
11,4.666672724699519,8.942450879902086,-4.275778155202715,2.5561628022222163,0.00723433448356921,2.685860228106956
12,4.464029070445785,8.667845402137669,-4.203816331691996,2.414026228300127,0.007150466047322471,2.6897542219134367
13,5.04651741728433,9.355866748309605,-4.30934933102526,2.707305767481932,0.007605332580841551,2.669106522319879
14,4.578713715059375,8.707518822116864,-4.128805107057815,2.6696912240421007,0.00884656577595207,2.6179272720315865
15,5.357940766576784,9.63357636097422,-4.2756355943974995,2.7021878531519903,0.007830697929953957,2.659283760827646
16,4.526921546003204,8.752569466495768,-4.22564792049252,2.5203964735878603,0.007440224746089762,2.6764699048923526
17,5.160730501978132,9.370708122609454,-4.2099776206314345,2.923435241106443,0.009312310056234932,2.6003707158261253
18,5.1601471458618375,9.446710250630463,-4.286563104768902,2.724611466184003,0.007842055689265824,2.658795456778635
19,4.906841760223169,9.094599422267631,-4.187757662045442,2.809480007492523,0.008988992325200196,2.612472501887548
20,4.930958717470484,9.158990447970364,-4.228031730499424,3.216065277739519,0.01048251909812854,2.5594922570383836
21,4.854062862190612,9.037385102334195,-4.183322240143752,3.2710123801320243,0.011181147509796124,2.536985844606936
22,4.7919527711903624,9.134338404419342,-4.342385633229242,2.298444856486805,0.005829817775380179,2.7572028252208565
23,4.691468675353671,8.92965794247603,-4.238189267121925,2.751731602665968,0.008324790237457476,2.638605054933123
24,4.771483113963977,8.96696523565188,-4.195482121687746,2.767098450634549,0.008734925084136796,2.622258105213247
25,4.566892628732812,8.829509509937207,-4.262616881204849,1.95612788106998,0.005023329308697666,2.805533925400787
26,4.9783820883423955,9.3133029211232,-4.334920832780881,3.0240908118632053,0.00870371144084401,2.6234778103708987
27,5.26932820132627,9.467216376985139,-4.197888175658591,2.352046757915616,0.00693371570853332,2.7000111266904323
28,4.788318443140478,9.218181301561298,-4.429862858421984,2.910800479775256,0.007540301153906839,2.6719894833812146
29,5.21471295660579,9.486265899730387,-4.271552943124334,3.3304610572774678,0.010589811914813441,2.55595070709432
