,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,5.177934188038735,10.093427666373367,-4.915493478334156,3.3365069307519626,0.005918960318306453,2.752237358023711
1,5.340525415879229,10.156277656157423,-4.815752240278471,3.9121403950144114,0.008281139434121686,2.6403870377022103
2,5.3271153765872175,10.142351823521532,-4.815236446934705,3.326084522833181,0.0064537837713603404,2.7237884155366534
3,5.85080355216448,10.848047015116984,-4.997243462952156,4.800416149942361,0.009744076265773336,2.5847813708095972
4,5.731936492828,10.489843608328039,-4.75790711549962,4.247111548016292,0.009873964797109861,2.5802121052898292
5,5.626165355345593,10.459529466199138,-4.833364110853381,3.454488793403062,0.006729975063494118,2.7099184612233085
6,5.861681812607886,10.482312907195842,-4.620631094588134,4.359312062488421,0.011545780395169479,2.52573113704519
7,5.3598837457893485,10.194497453669443,-4.83461370788018,4.820841843293731,0.011229564219077734,2.5354728208194035
8,5.195096469445135,10.15296882031887,-4.957872350873458,3.8841121738160567,0.007227649125957347,2.6861691376428807
9,5.458211939964686,10.218688665008914,-4.760476725043645,4.764866583787843,0.011732409674979863,2.5200922043854077
10,5.508799414775213,10.24941682363776,-4.740617408862818,5.354541145978228,0.01421131898213802,2.451877103078549
11,5.549062579988886,10.211401519527174,-4.662338939538131,4.064350472942394,0.010031495642109879,2.574741747789148
12,5.581114822529772,10.62310270282108,-5.0419878802913445,3.6157828938377143,0.005990559594325723,2.7482976662694694
13,5.648243906916806,10.56216253751206,-4.913918630595617,3.8261344517597493,0.007338584654572291,2.681076002264611
14,5.082103626189992,9.94552628335209,-4.863422657162118,3.389214609174825,0.006358986026905127,2.7286723018645063
15,4.822497704313237,10.093484032250382,-5.270986327936953,2.7697084186773147,0.0031645929742604557,2.951280584380865
16,5.186180755371398,9.904161086209841,-4.717980330838145,4.326443154756049,0.0105078519334537,2.55865316604551
17,5.33480918604616,10.193660842818547,-4.858851656772458,4.227224628761839,0.008988795984158639,2.6124799682301534
18,5.401108835822443,10.522945279533241,-5.121836443710436,3.9749659295607316,0.006490924920649164,2.7218925211078706
19,5.338697604735872,10.20083707570605,-4.862139470970305,3.5574496448755824,0.006862411667131982,2.703448328595807
20,5.142735104283448,10.04317671024866,-4.90044160596517,3.907527732924901,0.007673885864518766,2.666091259536741
21,5.596523740787662,10.473794526238217,-4.877270785450946,4.21984723986721,0.008823506273397393,2.618817792832612
22,5.926509987712935,10.861562547238409,-4.935052559525502,4.213918392329525,0.008376492450746507,2.6365051668458026
23,5.470544751169173,10.412765723994001,-4.942220972824998,4.340541413513488,0.008719162667900694,2.622873550104835
24,5.592119728888493,10.371207997396114,-4.7790882685071665,4.277806181811247,0.009803351447813255,2.5826894763166854
25,5.5494405528542945,10.25065125921443,-4.701210706360143,3.8664817329445427,0.008993899941693256,2.61228592520771
26,5.946753930793394,10.72326891503304,-4.776514984239839,4.6588051166959055,0.011188080964036706,2.5367688173888427
27,5.31960826812062,10.179237453003497,-4.859629184883033,3.681247560214622,0.007252086796356785,2.6850411907131577
28,5.391710801000473,10.256396928037171,-4.864686127036748,3.7441605662754647,0.007411610587006627,2.6777608966767814
29,5.470880444211135,10.419239681519928,-4.948359237308523,3.1650203849065974,0.005289365431849715,2.7888616551111767
