,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,8.025347008061447,9.36310879305699,-1.337761784995564,3.909326654085536,0.15195484724931715,1.4326606248927698
1,8.374671745960216,9.808129291445576,-1.433457545485453,2.976010454459292,0.11760940890225012,1.5648869935648002
2,7.7987978273335035,9.183246654444035,-1.384448827110191,4.168446779044697,0.15239515573118634,1.4311223398993953
3,8.281507061589211,9.536154400080976,-1.25464733849185,4.648368749674166,0.17843053218051208,1.3456031595097975
4,8.230652111777902,9.58221382654506,-1.3515617147672856,3.8047453507693163,0.1478638232802995,1.4471181935311184
5,7.405938499983579,8.760816129057902,-1.3548776290740534,2.8970915490043083,0.12368196146212025,1.5395012971428506
6,8.442212658581314,9.830807033165103,-1.388594374584045,3.5401413401335304,0.13719235788860237,1.4863280987624548
7,8.331734350550862,9.730875529205983,-1.3991411786555545,3.186978290787021,0.1269334484084877,1.5263069106801095
8,7.799770798037928,9.405414946845669,-1.6056441488080964,2.8087208197989213,0.09681944701213177,1.66047244365987
9,7.621666186969735,9.105397147509189,-1.4837309605391056,3.5210402404247922,0.12649532997814456,1.5280693114039712
10,8.152578266197809,9.589617516579766,-1.4370392503824405,3.891194103476316,0.14022101975662143,1.474968472547731
11,8.292339497208916,9.820679408110857,-1.5283399109021047,3.4649550265429276,0.12060598512117943,1.5522350802917295
12,8.461650972768796,9.643878093093052,-1.1822271203245691,3.7124281538569726,0.16651040949298787,1.3835039092442158
13,7.541089219458984,8.837612364561062,-1.2965231451016734,3.8915894717287536,0.15647626301059275,1.4170227950021308
14,8.19210426449253,9.787721042559228,-1.5956167780668693,2.7364018559504366,0.09576685785913519,1.66573173655648
15,8.349728438375125,9.824112309876705,-1.4743838715016864,3.9424182599758737,0.1373306458417066,1.4858052320739867
16,8.234196811514623,9.47374561077365,-1.2395487992589551,3.669629672631398,0.15808498406368138,1.4115415808311758
17,8.008329032251725,9.375604377794469,-1.3672753455425664,3.524178758886574,0.13918814082739014,1.4788210781185602
18,9.047729658653127,10.272566166317882,-1.2248365076648042,3.9932674569882707,0.16783071402549046,1.3792077345360891
19,8.430344605903331,9.734988728315338,-1.3046441224119008,4.020663606571201,0.1585113361432907,1.410096007076241
20,7.985563164726402,9.390032134462695,-1.404468969735717,3.165120272715157,0.12577778954818877,1.5309660255713924
21,7.52441754897008,9.102357228653775,-1.5779396796838228,3.1089392172923844,0.10704683116810997,1.6116100095233865
22,8.493414934217428,9.748142406059879,-1.2547274718426706,4.3711511696089005,0.17256064885017594,1.3640219773061457
23,7.343457577759084,8.915150834678359,-1.5716932569193887,3.0891722052829422,0.10712382063450014,1.6112565324772319
24,7.865509737852237,9.180099894657888,-1.314590156805025,3.2404509276068403,0.13781050228314956,1.4839940379751733
25,7.977817471251813,9.25671575774881,-1.278898286497224,3.5577145579323783,0.1503935834139629,1.438142650118704
26,7.611658841567889,9.221943807839503,-1.6102849662715926,2.322519786700518,0.08306048175085065,1.7331980036206076
27,7.899407384397266,9.303050856051543,-1.4036434716540498,2.9805518693518067,0.12083229717269597,1.551289603549959
28,8.372248452571414,9.659741704452836,-1.2874932518811875,4.887237188476394,0.17907631382243894,1.3436044992235965
