,,Ωbh2,Ωch2,h,τ,ns,lnA,logL,logL_birth,nlive
labels,,$\Omega_b h^2$,$\Omega_c h^2$,$h$,$\tau$,$n_s$,$\ln(10^{10}A_s)$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
360,0.0,0.0245843498182121,0.106512306961088,0.774982625427828,0.118437881673054,0.843805365262459,2.92938707184445,44657.9117065373,-23913.5993783639,153
361,0.0,0.0219675000079842,0.153452792390531,0.7978986963136,0.113367400852113,1.04508270346496,2.84862430726476,45272.2481486516,-107697.536434684,152
362,0.0,0.0214535486123341,0.174576500103231,0.741028202112032,0.0521782547422609,0.946751290307521,2.85066271688128,45771.8854273232,43994.4042846485,151
363,0.0,0.0220714551711854,0.235404344180437,0.647576283553165,0.0523563513661775,0.938611437070491,3.22641064879629,45937.1083006514,43211.6699908576,150
364,0.0,0.0250166080662974,0.213569834488708,0.674860811417796,0.0570673817431786,1.03873336159624,2.75323942299828,47263.5638593342,-71885.8010583762,153
365,0.0,0.0188024664311821,0.0888028917569164,0.764594754049008,0.0565967322645802,1.06551675672029,2.6877887846189,47265.8415056543,20767.981346453,152
366,0.0,0.0250836745782037,0.200833166584387,0.752922587536242,0.0584851934031234,0.918394299023116,2.89519435645974,48214.1177975729,-42383.5699086721,151
367,0.0,0.0258413665282612,0.236998089137122,0.682225399812359,0.0946664491929378,1.08430240426806,2.8262604640015,48233.3574907584,43211.6699908576,150
368,0.0,0.0255219565239749,0.196995001479488,0.672914303690295,0.0754663275578831,1.07855280393533,2.73977050547157,48363.180648343,-2148449.4578008,153
369,0.0,0.021504819479736,0.218827027470305,0.711496810472248,0.0714642387954393,0.912190652967346,3.32171093446142,48593.2646606167,-240692.713409529,152
370,0.0,0.0204244478859834,0.229862869299147,0.662861937642074,0.0742976273463446,0.921078887153272,3.32359147579808,49133.1987903799,37011.2495384076,151
371,0.0,0.0212048492342943,0.222301664680559,0.718095761357993,0.043648698479387,1.08979325659921,2.7839575531465,49362.2352793337,44606.7337203195,150
372,0.0,0.0249195224549063,0.106727090163069,0.816784514905835,0.115555461469613,0.990625320931076,2.95458051718344,49534.8754169964,-117110.137546702,153
373,0.0,0.0237523750364653,0.172694297463199,0.749382438797462,0.0933360060065093,1.09419478825984,2.75973038321681,49630.2905533439,-inf,152
374,0.0,0.0196631149621349,0.210811524077106,0.641181531500933,0.0830219313668192,1.00784250215681,2.89877119743871,49820.4158082154,7531.97078394626,151
375,0.0,0.0190352234232171,0.216085077172028,0.677552238915377,0.11152897156416,1.05079333634584,3.27555543676019,50103.6715294574,33486.661537874,150
376,0.0,0.0255994089989614,0.13756730775177,0.699678346349029,0.0834987285829007,0.980874572056749,2.85845024211877,50730.5407343232,-17526.7628221569,153
377,0.0,0.0195796473888105,0.211199969957607,0.729327155378793,0.04029348899333,0.942259672189129,3.26989664484962,50923.2781275438,-87193.5132487648,152
378,0.0,0.0187019399103947,0.1131957155516,0.673217014319452,0.110977838822286,1.04987521081046,2.87651873139125,50954.6059221157,26066.7550615249,151
379,0.0,0.0210862268752363,0.151820833935891,0.73775092195974,0.0853017508034715,1.05794291989297,2.77101915967833,51004.4310141659,26066.7550615249,150
380,0.0,0.0192423225441274,0.0910136741654186,0.775424894649518,0.0478554491539205,0.972476766472947,2.75909498141677,51206.0870573268,-inf,153
381,0.0,0.0205688615682436,0.108809659779344,0.728109610658637,0.103892859402694,1.06234901365232,2.81857619815118,51624.8202180509,24603.3392516655,152
382,0.0,0.0254875672861196,0.213376665660653,0.752214323981729,0.103327565340599,1.02047644236705,2.90398327168603,51653.6366437983,48233.3574907584,151
383,0.0,0.0201387283416397,0.152698099987339,0.744329042037979,0.090497903473561,1.09876117807408,3.05560719625684,51715.2436728409,-186507.701034164,150
384,0.0,0.0259031178073042,0.108887462679531,0.788608651951421,0.101280753608395,0.846659012562855,2.97498140124734,51882.3403960236,30276.6161878825,153
385,0.0,0.0204152934788869,0.12706630992003,0.672170397881693,0.100318039995669,0.954620957036713,2.83920341962162,51920.1080018129,-942757.391249183,152
386,0.0,0.0210397896710556,0.168637952093363,0.744020059130296,0.0828156622781559,0.956389690419948,2.90908996565627,51924.652905318,15930.2167573673,151
387,0.0,0.0186847082857537,0.104676031710678,0.693556279127179,0.0508057957200382,0.919009488017064,2.81177468767036,52070.7453570174,33486.661537874,150
388,0.0,0.019143285601315,0.134763651153067,0.707012850106436,0.119337079715349,1.03982635513833,3.08343014759745,52303.4880198199,44606.7337203195,153
389,0.0,0.0253097698781552,0.190161629321889,0.646598785664782,0.0768220920800381,0.849257816041897,3.17791291073257,52865.4095847219,45937.1083006514,152
390,0.0,0.0199780367998159,0.183457853129,0.697623688671429,0.111579212658441,0.999200822861269,3.24529911465796,53516.1833310304,12956.3044852117,151
391,0.0,0.0242276243699989,0.188055076019024,0.76137489764689,0.0893250693095393,0.943412811208167,2.93069248022417,53658.2840013227,31358.4006941033,150
392,0.0,0.0249410648038817,0.142519358870454,0.697619541098879,0.10195596239266,1.01251343264461,2.88806066942186,54504.066547845,23400.1281849641,153
393,0.0,0.021856433942079,0.130688664054642,0.695431427274393,0.0752450000413828,0.849845957816127,3.04754077079342,54712.0752781813,-1601977.6397895,152
394,0.0,0.0201689682867506,0.207930202299254,0.721556745000482,0.0670324843288503,1.02726519361024,2.90393206617421,55043.3680596362,-65874.3137795481,151
395,0.0,0.0200350775063678,0.155160860229444,0.649580312655616,0.0845304128411437,1.07797822627889,2.75484125100684,55114.2077331002,-634899.591898104,150
396,0.0,0.0205101181477188,0.215333455474102,0.812155731634272,0.114530717194812,0.927710829861395,3.21400080181179,55175.3238762071,-60382.6527064585,153
397,0.0,0.0259216087916581,0.202148679959977,0.810219603820825,0.0566997943092813,0.954228322375609,2.90143845044145,55609.3168826375,-1456639.43334402,152
398,0.0,0.0225622756159543,0.193601774366792,0.697883698044184,0.1184226848442,1.03529832397768,2.89701221765242,55688.6337440715,30276.6161878825,151
399,0.0,0.0214758552432654,0.118348594668571,0.808556993089778,0.0525697539262884,0.928675317235951,3.02074291067875,55733.2075693529,-741.918024416605,150
400,0.0,0.0216556565596381,0.197340589844902,0.725231021918005,0.0560643228784656,1.01579042404102,2.83704151930076,55776.0180382416,33486.661537874,153
401,0.0,0.0226531663976623,0.113586022112114,0.804466820893111,0.0821233619495939,0.887712726529456,3.04973699684316,56058.0843135012,34703.9991535657,152
402,0.0,0.0193060530341866,0.2276701186502,0.714731771327116,0.0964063652191542,1.0554300267137,2.99575015135425,56094.837726513,-inf,151
403,0.0,0.0254545678388501,0.17418856001789,0.695145564860795,0.0744923342209514,0.857625676014661,3.15924877767889,56489.4033788664,-14128.9344399987,150
404,0.0,0.0209745903444532,0.133004377549577,0.798282476323255,0.114110545111572,1.08528517160025,2.81081482380568,56790.4468264682,53658.2840013227,153
405,0.0,0.0253886765435637,0.230921337303155,0.7473879763772,0.0732110324759703,0.962138124613035,2.94479900840916,56865.7010414294,49362.2352793337,152
406,0.0,0.0200964124649797,0.176690736810681,0.64075107569702,0.114744449111502,0.977191209354677,3.18223374188383,56869.1574357571,30276.6161878825,151
407,0.0,0.0197097210578933,0.106407977548618,0.793092125199624,0.0615497519527232,0.873227439633878,3.00256070703849,56871.008139313,14007.2732071339,150
408,0.0,0.0190102614650732,0.163668452277714,0.682275781306928,0.0943345012213789,0.93510022888919,3.21756207620191,56956.8811936501,55114.2077331002,153
409,0.0,0.0198500378184787,0.225476267768928,0.72572329707836,0.0854298943218592,0.86501910405867,3.19080912923762,57128.5535312816,-53158.7071597692,152
410,0.0,0.0200612415575227,0.100299688025713,0.800527462588549,0.11712751067442,0.885422377198042,3.04999179126735,57301.9050897898,56489.4033788664,151
411,0.0,0.0191317938563131,0.137973579108996,0.660069957458505,0.0564147221148212,0.989614509700672,2.94246111031014,57383.9210088905,44606.7337203195,150
412,0.0,0.0261804834983633,0.197298826347898,0.713611059607118,0.0994562965748946,0.987975921766474,3.13039068207585,57407.6866089627,55733.2075693529,153
413,0.0,0.0188040865378485,0.117757830770323,0.665676239046751,0.0415668331228016,0.943450052950948,2.80074989494312,57414.2490642279,15930.2167573673,152
414,0.0,0.0195659199970185,0.123743975514057,0.808128068753323,0.060004113456948,0.957621383745506,2.8554273600939,58119.1297513768,-3115.99173056404,151
415,0.0,0.0199092279345235,0.120757788283947,0.702966745238082,0.119262980309164,1.08486509419474,2.8626797097113,58175.6562139313,-42383.5699086721,150
416,0.0,0.0258310858555541,0.206838657984525,0.776374756394089,0.118468825731849,0.953953085627834,3.28975536814123,58688.5441715258,51715.2436728409,153
417,0.0,0.0235860068822513,0.234685897986812,0.779033326777042,0.083350113917904,0.945391025839696,3.31849463450182,58768.6649322368,53658.2840013227,152
418,0.0,0.0205008099039215,0.102894082435297,0.802907661480306,0.109389409551832,1.0657956254669,2.90322074952519,58854.4405156396,3250.72116654932,151
419,0.0,0.0210805456392505,0.242434771707734,0.677320548555917,0.0809765134490436,0.846467508599818,3.4120464326071,58984.0251640615,-inf,150
420,0.0,0.0225901034663495,0.209881949182492,0.758483921638224,0.0593425232468773,0.929877849776729,2.97754592640193,59179.375028293,57383.9210088905,153
421,0.0,0.018969619761983,0.147422077963614,0.800506351182125,0.0804397710705199,0.92147093160826,3.02504654437029,59466.7726735318,-107697.536434684,152
422,0.0,0.0216276028689391,0.195730816823949,0.714235324352387,0.0876592914638541,0.903971396354617,3.01598945002651,60507.4137556664,51004.4310141659,151
423,0.0,0.0201912455874196,0.222109482385422,0.704756946476057,0.107260141937515,1.02569341228627,3.27184026670016,61281.9401915036,26066.7550615249,150
424,0.0,0.0221003289079739,0.253032062917563,0.740775438819026,0.0437099834375638,1.09544597447377,2.86462043581138,61722.0874760811,-inf,153
425,0.0,0.0244621669248176,0.178667134682041,0.69058310812387,0.063612633237575,0.946868704065776,2.83722385075364,61801.5964218294,55733.2075693529,152
426,0.0,0.0233226563782938,0.149421176106934,0.793873668813705,0.0803854256609623,1.08143755022948,2.75550849143555,61883.7616832248,-inf,151
427,0.0,0.0230845364394785,0.140067093624241,0.670988192268431,0.108733016100646,0.931729653397553,2.94704771798935,62021.4266125147,55114.2077331002,150
428,0.0,0.0189465855635153,0.123856836160341,0.708536276833768,0.0774279004834613,1.02062962627703,2.92833820587059,62347.6024853398,51004.4310141659,153
429,0.0,0.0212798122563717,0.24172646824748,0.652836549332904,0.0459577146930509,1.06838630747194,2.82197600611965,62604.3605081095,27907.5682966947,152
430,0.0,0.0188717309180847,0.107696817492986,0.793621300214083,0.064811629766248,0.90771457987083,2.95872601486866,63079.6128685372,-14128.9344399987,151
431,0.0,0.0257596141154632,0.117909301269276,0.81254962414798,0.0563725738325759,0.950596675951243,2.80940233566226,63242.2966854625,52070.7453570174,150
432,0.0,0.0258476310524142,0.180964163564505,0.741269254306387,0.0889410434044826,1.02374583379487,3.04640836676298,63361.812604128,27907.5682966947,153
433,0.0,0.0187045444477969,0.215565747413208,0.749306830140687,0.103525869494268,0.919138939395376,3.22529851257509,63602.8523594204,33486.661537874,152
434,0.0,0.0229537678810586,0.227046106326605,0.73148845572413,0.0675474464108544,0.87062343451018,3.32656125565185,63632.6582360399,55733.2075693529,151
435,0.0,0.0202156213975276,0.191086100982193,0.791744250832282,0.0959047482243697,0.957794103823048,3.08529486096874,63652.5900191965,63242.2966854625,150
436,0.0,0.0230307211177628,0.172795151256356,0.736533856764096,0.0740975952771628,0.879477720166531,2.96198305050198,63866.4783726189,-215724.091688816,153
437,0.0,0.0202400314162031,0.191078791078049,0.743582074503277,0.0891024087491136,0.95739752134183,3.27238962546324,64059.6704693191,45937.1083006514,152
438,0.0,0.0190612712001118,0.197154649844443,0.649986778659683,0.105868835907859,0.995513208830612,2.98050550869037,64115.7187845435,56871.008139313,151
439,0.0,0.0214403244773408,0.176918842914625,0.691124812972322,0.0938399562201682,0.958900861035303,3.16573180835896,64129.3246186967,-117110.137546702,150
440,0.0,0.0198006239827059,0.10679977193413,0.807858734574014,0.0476530480449884,1.08097851659907,2.69870949462885,64142.2592031643,5430.08068197322,153
441,0.0,0.0253059518997055,0.153407492730282,0.735870372760402,0.100379467626351,1.07248043879763,2.8845994800356,64395.3398513684,61281.9401915036,152
442,0.0,0.0243963975757956,0.191035117604654,0.693863557698067,0.0407467457752518,0.937381575936246,2.82980850247094,65019.2067053535,-275663.944167212,151
443,0.0,0.0188209905828074,0.180585373858054,0.771546664347278,0.0758915708239729,0.891482449675734,3.14673231749726,65150.2718099872,-331368.901824106,150
444,0.0,0.018869506311754,0.148063963355433,0.797569219629102,0.0714461280655742,0.909352408396745,3.2212442578831,65266.6693367334,51004.4310141659,153
445,0.0,0.025459896969786,0.248343308043682,0.684789598091256,0.113769260657549,0.937225055870558,3.28127750954283,65554.1268812307,31358.4006941033,152
446,0.0,0.0196320759859418,0.193843685467463,0.778444475998312,0.0993228843526262,0.932751637867427,3.35199112577328,65828.4458103959,40962.8780879927,151
447,0.0,0.0189780410013282,0.231695718400623,0.651689745846671,0.083268556360961,0.890913176222206,3.13751912571727,65963.5649090565,56871.008139313,150
448,0.0,0.0205845133547621,0.120995268884075,0.770733459217091,0.103173965533721,0.959745614512507,3.04686438249948,66076.9390366624,58984.0251640615,153
449,0.0,0.0196523167872121,0.217640566400303,0.818536855074121,0.0960614155512107,0.919381700662023,3.27753680732736,66134.6644649012,50103.6715294574,152
450,0.0,0.0198292302721056,0.146269864713423,0.739051752304875,0.0543284737843945,1.00375054730381,2.81435264455974,66242.5586629363,-inf,151
451,0.0,0.0203801765706807,0.232638627467214,0.760884593047346,0.0927545249088867,0.9318170865724,3.38173200574206,66281.4654164434,-23913.5993783639,150
452,0.0,0.024260668173256,0.190885156624138,0.677382834619633,0.0538431016693268,0.892704990684969,3.11291837847093,66594.8072596713,37011.2495384076,153
453,0.0,0.0192398398722936,0.222287514783457,0.819669141110028,0.0412784136030921,0.900414723102478,3.2930458616199,67131.6514261279,14007.2732071339,152
454,0.0,0.023300840812698,0.154151001701211,0.756190406160163,0.11842809519019,1.05842752043625,3.04437119731419,67159.8147631384,65963.5649090565,151
455,0.0,0.0229831424398022,0.148195387776299,0.778665434237563,0.0724478130600485,1.05894399617905,2.76956021132504,67303.0043166334,64129.3246186967,150
456,0.0,0.0201587430843007,0.141283886093899,0.714075713971669,0.0964836163876074,0.853298447846193,3.16576962807525,67344.3283815624,48233.3574907584,153
457,0.0,0.0187352582641148,0.131410347930884,0.755625438878219,0.113022308734157,0.84012147038339,3.17878770561423,67375.6009193632,61281.9401915036,152
458,0.0,0.0262171473637462,0.253464898117544,0.79905127048756,0.0643990386087415,0.930386445092088,3.06279969817211,67430.15773503,-611893.166588608,151
459,0.0,0.0227513862324945,0.163337128185412,0.800364486534956,0.0807772616214968,1.00244322654787,3.12530162562415,67443.719515845,63652.5900191965,150
460,0.0,0.0195641263379381,0.206107105081406,0.645969056076704,0.083190338514101,0.869335895890592,3.30666032930836,67500.1945178532,-inf,153
461,0.0,0.0260405856920081,0.170992168902765,0.661455922090571,0.0950771333400806,0.894699690667306,2.97074076177784,67609.2624615218,56489.4033788664,152
462,0.0,0.0207693334793515,0.200507171837029,0.650784628267523,0.112963847597737,0.877560120587176,3.3165003506529,67725.6610843363,-7948.74014893365,151
463,0.0,0.0228222085286285,0.187540392968554,0.72174852584214,0.0872499076684128,0.877683340856692,3.02274326888336,67827.7686592517,-485689.785135914,150
464,0.0,0.0245936150014164,0.172826253458918,0.791018712815756,0.0966928981852187,1.08403598380931,3.03457439164289,67961.5301461872,-147662.185839175,153
465,0.0,0.0244957308645419,0.142119767373032,0.765064508891928,0.0852590856440207,0.954392957877517,3.02166580756078,68115.912062476,67827.7686592517,152
466,0.0,0.0201078822729992,0.211553396726502,0.797577082135169,0.0881920413958293,0.969382661869701,3.3200995417718,68745.0748728992,-14128.9344399987,151
467,0.0,0.0219031786065051,0.242751451775487,0.793628049074297,0.0821725963748598,0.864452368362233,3.42025164114837,69082.257396777,-30735.1094308197,150
468,0.0,0.0259975737232839,0.149101053466805,0.760148119959815,0.0653858843029784,0.993025683469763,2.91566385537574,69215.8081907929,10836.1702067713,153
469,0.0,0.0250597828437218,0.195619209918367,0.76039230786359,0.0400096376423324,1.03804608183029,2.78081930269065,69242.3470053991,49362.2352793337,152
470,0.0,0.0229132515429937,0.197138662857098,0.709597186866851,0.087820681755224,1.09375604589287,3.01220421682831,69326.0265745769,35903.1632826432,151
471,0.0,0.0237013050830326,0.202086634475535,0.680499749021865,0.0509860122616984,1.08578212223695,2.76137328630076,69496.6586440678,65963.5649090565,150
472,0.0,0.0262050485586754,0.211395110269391,0.683803583112461,0.109752959787672,1.01634272686397,2.93190179225884,69528.6603798965,-33952.5785696276,153
473,0.0,0.0232591310903756,0.227243850436191,0.734610221367595,0.0950074038141359,1.01719248500873,2.97767214052874,69543.054362064,65150.2718099872,152
474,0.0,0.0239132010817277,0.183231116896298,0.684461938247819,0.106287351638199,1.00796920987983,3.06106216716514,69608.7666165443,63242.2966854625,151
475,0.0,0.0244180493461338,0.254411453807887,0.710227564360655,0.057827981453006,0.900859687574531,3.25945187923374,70053.9491346916,-inf,150
476,0.0,0.025510625195499,0.230657884348276,0.643236690870112,0.0939392701165236,0.911952576618272,3.00132360398993,70180.1248775241,-33952.5785696276,153
477,0.0,0.0249531171357837,0.182965508155402,0.672192498158133,0.0652879808026927,1.00781446982128,2.8335549618723,70401.6395620725,-7948.74014893365,152
478,0.0,0.0206238620791336,0.172751432668968,0.64630062383589,0.0767941295979429,0.966629826187839,2.89159918039521,71194.9145135653,39225.1142556476,151
479,0.0,0.0227594111274932,0.248572001950271,0.709075413586996,0.0884039268409725,1.09884631566324,2.93071829160372,71229.7673558089,69082.257396777,150
480,0.0,0.023049773133659,0.16014084061197,0.732014567508603,0.114282588388267,0.860115095957191,3.05420502020514,71391.3644350876,43211.6699908576,153
481,0.0,0.0204564688698538,0.113644837635365,0.807244822340964,0.0974125382871129,1.07616475494277,2.82998825849138,71441.4556317048,-inf,152
482,0.0,0.0187722488421946,0.250751081015399,0.750962903841639,0.063884627081184,0.921725154551089,3.36632588780471,71460.5361827213,43211.6699908576,151
483,0.0,0.0214588063525979,0.165103734913395,0.759293446965031,0.0725577002533361,1.02429230164102,3.07115687424635,71510.4893927614,67303.0043166334,150
484,0.0,0.0198202565853021,0.126111798290216,0.745819135951244,0.0681068902959249,0.92838114158053,2.92809410719837,71639.3231265502,48233.3574907584,153
485,0.0,0.0198426929007304,0.149588274368963,0.765514397980665,0.108622910844025,1.07436633296695,2.88705174218367,71662.7471430989,62021.4266125147,152
486,0.0,0.0201815955654255,0.209827735401052,0.790207834656847,0.0773948832372237,0.991541626547765,3.08005350576847,71707.202543057,53658.2840013227,151
487,0.0,0.0197923221907803,0.222725757635546,0.772079384879688,0.0699059738268512,0.875127519698046,3.25327971560691,71870.0561142915,70053.9491346916,150
488,0.0,0.0262132317387445,0.234989528152154,0.794282904215911,0.114516144795503,1.09960566775372,2.9842464090928,72233.3659558536,26066.7550615249,153
489,0.0,0.0195287641127384,0.249953874544398,0.789993491472044,0.0552575770760659,0.937488332723166,3.32309325775583,72248.9441083856,-79784.7515896083,152
490,0.0,0.023037330882559,0.193854870972757,0.805756711378677,0.0952465467981006,0.889776399790447,3.32223761928063,72270.7362204769,57383.9210088905,151
491,0.0,0.0192076734097271,0.167965401471531,0.736194149043194,0.0839152001746108,0.86380396842295,3.26800789206553,72288.2439907701,71229.7673558089,150
492,0.0,0.0195649219327967,0.20132577132503,0.749776500873572,0.117832238078152,0.854002162173354,3.29312330119399,72338.9263102588,22256.6464062069,153
493,0.0,0.0190532978500685,0.250933021913261,0.813699958800351,0.06758437691707,1.02871181767039,3.22138270259881,73263.2281298695,69082.257396777,152
494,0.0,0.0258962164951822,0.208011324774407,0.793597336854542,0.115999610949451,1.0587084407462,3.12576753721484,73956.1722269343,-53158.7071597692,151
495,0.0,0.0196499993099123,0.193549231338089,0.648321072105535,0.10092126959796,0.873944997154808,3.10502784908804,73980.8745133506,-470254.546621896,150
496,0.0,0.0205525213720855,0.233525920618296,0.749433565048001,0.113086567931034,0.886564776991339,3.27875610753739,74013.2412445562,65150.2718099872,153
497,0.0,0.0260269059541135,0.207099379881998,0.717056595511205,0.0594864937024261,1.08862052190672,2.82796517431656,74070.8467097792,71229.7673558089,152
498,0.0,0.0187211829376141,0.242105299076061,0.740758536842826,0.0907754565809293,1.04627100305377,3.12362378356693,74319.0216774202,10836.1702067713,151
499,0.0,0.0230179812456565,0.168482557321633,0.781625568411906,0.0411669634203638,1.01436966379987,2.8040655021195,74337.4634951745,71870.0561142915,150
500,0.0,0.0248835521918219,0.245498290146237,0.79805222737663,0.0977203674733119,1.0984109640383,3.00256193402509,74391.1075099145,35903.1632826432,153
501,0.0,0.024343543116055,0.169725634886368,0.723494456454334,0.0654944166257438,1.07632962959825,2.8465753441516,74519.9276109989,-inf,152
502,0.0,0.0199003846763486,0.224949358744233,0.641842310627625,0.113551463476676,1.03478687093176,3.00628166880068,74539.0777817755,71510.4893927614,151
503,0.0,0.0249434436296683,0.254684744664204,0.706019043719146,0.0849635597312283,1.07008061480607,2.95005971115223,74700.159124689,35903.1632826432,150
504,0.0,0.0243301050522724,0.247375337523028,0.65785195471989,0.046100713404783,1.07786462250876,2.90855469377298,74764.5648172623,31358.4006941033,153
505,0.0,0.0192452688034821,0.152125897645282,0.697763522765304,0.054481908928885,0.856156433177462,3.08951315797383,74904.299470659,-402103.19452154,152
506,0.0,0.0233557425741564,0.251735680773798,0.737968570872578,0.0859111060733364,0.992991653033158,3.22208446972229,74923.2194619796,69496.6586440678,151
507,0.0,0.0247005478137599,0.166275213756162,0.693000412477801,0.118758320516464,0.962585869071195,3.01826927966592,75117.4621260881,67443.719515845,150
508,0.0,0.0211100665214859,0.166501745778049,0.699389051591333,0.0698521891467386,0.879720584210561,2.99000047834797,75325.3152625641,57383.9210088905,153
509,0.0,0.0219130433649172,0.215809880827646,0.670404129010371,0.0853182345645885,0.841942424430648,3.30781953083859,75335.3768251463,65963.5649090565,152
510,0.0,0.0251190791271976,0.170123002169134,0.741790253405074,0.106615753302392,0.937538323388996,3.1281551937931,75550.5920844912,72288.2439907701,151
511,0.0,0.0187480876780997,0.159790857386119,0.704897853878377,0.0666300672301254,0.903508799193088,3.14350584424666,75567.6581523817,665.028237488521,150
512,0.0,0.0260817631993795,0.207004580218609,0.69881541241727,0.113885220995608,0.921143799829787,3.19509659948345,75580.3221527772,58175.6562139313,153
513,0.0,0.0239035756558195,0.224168301057883,0.724424044364805,0.0419855409317423,0.926713995303419,2.9590678676006,75839.8413687369,14007.2732071339,152
514,0.0,0.0207700219529777,0.191065359872088,0.785623776411093,0.0684947108959604,0.856781140228518,3.2963304481545,75859.1626546755,67443.719515845,151
515,0.0,0.0232563969817432,0.189855482949962,0.71236966396645,0.0607527157202652,1.0400365501464,2.9849543570694,76067.5098870038,64129.3246186967,150
516,0.0,0.0203356751359159,0.179406151682564,0.799970060563883,0.0765188250837732,0.951749534188713,3.22764039788858,76080.5132709593,43994.4042846485,153
517,0.0,0.025545149955894,0.232252799497926,0.751284261142916,0.116676191391343,0.933884846657921,3.28986217337715,76287.8874699558,62021.4266125147,152
518,0.0,0.0196978985997176,0.136928458179964,0.767866519480352,0.115285157371854,0.915909558002862,3.16626994974478,76587.5577593451,43994.4042846485,151
519,0.0,0.0236007448233586,0.21784659606312,0.74797803895654,0.0915090630081401,0.939611817167613,3.24677727370342,76617.259803861,45937.1083006514,150
520,0.0,0.0247869025850791,0.184996075045147,0.791442492673255,0.087149773996018,1.09706561241752,2.99068672716079,76620.4612636754,50103.6715294574,153
521,0.0,0.0216324804603656,0.210990510453626,0.763635479463445,0.0920100858710875,0.994641433720631,3.04289113587474,76764.5954675565,51715.2436728409,152
522,0.0,0.0186714281442011,0.16772960665877,0.798089852700293,0.0642037868316903,1.07778398059431,2.92511372900844,76931.0922485942,67443.719515845,151
523,0.0,0.0194679869518185,0.238808672472525,0.713307722015398,0.0955898213478037,0.957024045687489,3.33071994612339,77023.155688778,37011.2495384076,150
524,0.0,0.0227247827376903,0.136893987423871,0.77441106349137,0.0694852609911889,1.0360856077587,2.88575754298409,77118.6575739408,31358.4006941033,153
525,0.0,0.0203199043022921,0.198274098421881,0.759172590104158,0.0939088836536637,1.04091556759131,3.18254730690377,77309.7966717758,17768.1177325984,152
526,0.0,0.0219670249462026,0.178352968906244,0.745297256190639,0.0732997958371263,0.851314671307424,3.07558336426121,77457.7401979766,62021.4266125147,151
527,0.0,0.0258589364224735,0.220039719263753,0.695297580785963,0.0957339165296844,1.04634456297135,2.94826924214054,77521.6564177793,71229.7673558089,150
528,0.0,0.0202234701463439,0.21053142665897,0.800353385202614,0.0852747584338234,0.884979609063151,3.32295830956099,77569.0127168591,67303.0043166334,153
529,0.0,0.0236381731592876,0.251052814827394,0.788133506310071,0.0976469914403344,1.06678246850183,3.06117698971387,77606.2214533119,58984.0251640615,152
530,0.0,0.0197592414511054,0.124501626458612,0.775954761127027,0.0806276642260337,0.989768252313641,2.9429013450794,77656.6627955487,56871.008139313,151
531,0.0,0.0250801931487407,0.139974179273419,0.78866707055005,0.0464670828546884,0.842322243759323,2.98229912888999,77793.470727215,-438584.399550126,150
532,0.0,0.019442690002679,0.179774230651592,0.814480353510082,0.106598803681822,0.911879270194973,3.26404489783406,77871.0220005032,55114.2077331002,153
533,0.0,0.0207868322142849,0.186826791352543,0.726042645248772,0.0773153703369036,0.941372354766522,3.01043042724854,77994.4161295891,51715.2436728409,152
534,0.0,0.0230438142558039,0.157205616124187,0.758746943414184,0.0626051940545613,0.86234020442079,3.12053680719791,77994.7312889576,44606.7337203195,151
535,0.0,0.021524225163843,0.209592718000721,0.654830771191353,0.101555670052803,0.994396441839057,2.98035616535191,78241.1546400054,-60382.6527064585,150
536,0.0,0.0246680196485333,0.211447730701873,0.811727553113454,0.0862293523820987,0.871868776954402,3.31379824878995,78270.9527040255,66281.4654164434,153
537,0.0,0.0232764006729252,0.241159889135597,0.777196986443567,0.0942223466249204,1.01926955412348,3.2043536042825,78531.5053395384,64129.3246186967,152
538,0.0,0.0204223553530736,0.185772727182465,0.777993473584914,0.105375807011926,1.08221611039466,2.97024309226731,78583.3939064071,-256230.660253677,151
539,0.0,0.0226845569287083,0.242330095855313,0.748634855484532,0.104953792696183,1.0224149564874,3.21767054175997,78654.9583411977,-1671491.93896171,150
540,0.0,0.0236839892651726,0.249850748356876,0.690825416653688,0.10451892347255,1.0646198466689,3.08390683776298,78891.13161599,55114.2077331002,153
541,0.0,0.0203785155439562,0.139665635770965,0.777728728662753,0.111447656718127,0.970162938583488,3.12139197459311,79044.8004345877,67827.7686592517,152
542,0.0,0.0230592814938437,0.161369799562722,0.810933379696904,0.0889304006184866,0.870522138447714,3.22585394444437,79172.9684869678,37011.2495384076,151
543,0.0,0.0190672854149273,0.201648948787742,0.723020932103957,0.0673462530782763,0.944109679677547,3.0893804804875,79197.4168582879,78241.1546400054,150
544,0.0,0.0254547428491778,0.162616167578894,0.728212077634747,0.0739149848802541,0.880888376114576,3.03900828090473,79238.9768187184,48233.3574907584,153
545,0.0,0.0257960346219727,0.250991993010071,0.698739396437982,0.113595666798721,1.02827676066632,3.04782722886439,79254.3791107865,76067.5098870038,152
546,0.0,0.025686438370474,0.172728313225887,0.741568225638411,0.111108994908352,1.00420078030834,3.02362342345131,79263.8506585544,70053.9491346916,151
547,0.0,0.0198448497281391,0.13490483208003,0.755714995014108,0.0937031666118688,1.03008073352365,2.98411738930767,79291.5179715161,-inf,150
