,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,2.111224128183117,2.9867383788411046,-0.8755142506579912,1.0005101839927661,0.09722785645563548,1.6584441256531568
1,2.1086958806822085,2.978936650947943,-0.8702407702657382,1.0443263982548938,0.10093709032864348,1.6403275018615495
2,2.2338604997663647,3.2105245341363626,-0.9766640343699962,0.8073465963061155,0.07259160518912879,1.7953898707083726
3,1.942898559949096,2.878821324340089,-0.9359227643909946,0.7313154602211256,0.07080570673015109,1.8067215446216223
4,2.099719298340712,2.964757248044213,-0.8650379497035008,0.84504435634988,0.0869801172627649,1.7115473545290933
5,2.1034980191295634,2.983453584987204,-0.8799555658576423,0.9090059407703883,0.09010354710093345,1.6948517523825748
6,2.0781104068072724,2.9797584719518766,-0.9016480651446059,0.804167920630773,0.07982904887264151,1.7516788312763207
7,2.1059497479031175,2.997225558881826,-0.8912758109787067,0.8923539867101073,0.08758514640994879,1.7082759781636863
8,1.546647599034475,2.5914453947256457,-1.0447977956911707,0.5397704455719969,0.04740558957294018,1.9826584869219936
9,1.9004849897633167,2.7854050896663263,-0.8849200999030131,0.8431207084737391,0.08460554582831521,1.7245669389836285
10,1.7069478684414068,2.6865926654186594,-0.9796447969772526,0.5221051616803392,0.05046550544805175,1.955997017483646
11,2.0672667697507587,3.0211381666207404,-0.9538713968699817,0.8087383599307074,0.07488090062575023,1.7811931604233708
12,1.839043878392697,2.7167861762005834,-0.8777422978078864,0.9171678612538487,0.09096126052032497,1.6903487142631768
13,1.8484397437186462,2.866698383579766,-1.01825863986112,0.42701631762052283,0.04010098560949594,2.052707176609081
14,2.0292978278757263,2.8722555238189886,-0.8429576959432623,0.9998651163248455,0.10122927641325415,1.638923098761099
15,1.8668366979323667,2.7908984863980186,-0.9240617884656555,0.8891649408490734,0.08374976737389142,1.7293315819233526
16,2.0469177225114303,2.9909993284082037,-0.9440816058967716,0.7698257504465031,0.07295569601285679,1.793107754110509
17,1.6101000782619717,2.576354006438723,-0.9662539281767515,0.6803627021362484,0.06413338941493464,1.8512514338964468
18,2.0945023341296714,3.022554011335252,-0.9280516772055805,0.6285212631905779,0.06333057499052838,1.8568635116410634
19,1.9566018334883704,2.910858189941052,-0.9542563564526816,0.6792594987860161,0.06509533028544448,1.844602862644366
20,1.9598056825931027,2.8755416335091417,-0.9157359509160408,0.9181885210883634,0.08673017932987981,1.7129041247473362
21,1.8221311922522285,2.6834608110074583,-0.861329618755228,0.7527623379818591,0.08004102176796035,1.7504481031208194
22,2.146687624454216,3.066216055479685,-0.9195284310254674,0.7260099478044095,0.0719593438238423,1.7993752380224346
23,1.9137647544888021,2.7947115205439856,-0.8809467660551835,0.9380247963089774,0.09211105443676244,1.6843654976287379
24,1.741486701519292,2.654938977019268,-0.9134522754999761,0.6641074115555075,0.06756531441197733,1.827894981353095
25,1.787132134997314,2.743842695463797,-0.9567105604664832,0.6530335211662761,0.06282740069409494,1.8604109921208465
26,1.7519755141872433,2.7366811732146554,-0.9847056590274139,0.5897710587837226,0.055558947113761456,1.9144792566789124
27,1.7072854810857225,2.6175913991238917,-0.9103059180381727,0.6701882466512377,0.06835566632886202,1.822654957378201
