,logR,logI,logS,d_G,p,sigma
labels,$\ln\mathcal{R}$,$\log\mathcal{I}$,$\ln\mathcal{S}$,$d_\mathrm{G}$,$p$,$\sigma$
samples,,,,,,
0,4.53595289069937,10.597258835821613,-6.061305945122513,2.9665683072389797,0.0016814504792467115,3.1413950702965723
1,5.340187296451056,11.30543633179984,-5.965249035348734,3.691722107365141,0.002701252101462725,2.9998357706066616
2,4.960272886291584,10.769812299504814,-5.80953941321286,2.695006410580014,0.0018103111948960975,3.119706827153128
3,4.915645877028162,11.077009549270407,-6.16136367224226,2.669016701310266,0.0012706695583659842,3.2225230178549085
4,4.707875377847465,10.6237149715487,-5.915839593700639,3.7299623983273804,0.0028762661853924264,2.9806614065254755
5,4.709644149337343,10.649836661927353,-5.940192512590329,1.9527194067370495,0.0009308581601584253,3.310631161615652
6,4.6595415741072586,10.60432323214684,-5.944781658039574,3.495740876661973,0.0024995939186071236,3.0233905938618553
7,4.4779931997342075,10.300152327906396,-5.822159128171734,3.3198326544941317,0.0025565032991109633,3.016572197234144
8,4.419038617019957,10.413774770370594,-5.994736153350459,3.11891080419095,0.001953922184020948,3.0971481167172277
9,4.622459863610963,10.443699899229117,-5.8212400356183025,2.5715536479083347,0.0016537605814650786,3.146254456087947
10,4.327143062348675,10.235907533750478,-5.90876447140181,2.4573100683503597,0.0014072750386294431,3.1931547585051216
11,4.988268185058239,10.925973276829076,-5.937705091770567,3.6295664704497916,0.0026876909138652733,3.0013685056437645
12,4.16126287512008,10.356824070628733,-6.195561195508617,3.1011124809806354,0.0016029704204847542,3.155365706254218
13,4.551439070070153,10.759121445612791,-6.20768237554239,3.20109176046212,0.0016773728323732794,3.142106025550509
14,4.784718283079307,10.593068347395501,-5.808350064316528,3.1660289508156474,0.0023859800573878417,3.0374386020434514
15,4.954735733945306,11.18834209844404,-6.233606364498428,2.4863925951765573,0.0010473780384598515,3.2774809337154154
16,4.703183825030571,10.529998783599844,-5.82681495856923,3.500824964446462,0.0027909139048584923,2.98987526563341
17,4.836900190765952,10.761776357046799,-5.924876166280683,3.014104714645729,0.001965555818393149,3.095388011929433
18,4.390720151279417,10.20546004363306,-5.814739892353828,4.211438493392421,0.003894108809315386,2.886614618891735
19,4.481728536144708,10.096659755203973,-5.6149312190591445,3.019804676925297,0.0026373737770784595,3.007117985956968
20,5.038202101369386,10.908844946637615,-5.870642845268321,4.126409958068521,0.003577153247283426,2.9132262477639888
21,4.478274760727906,10.627000134846092,-6.14872537411884,3.0991270257721126,0.0016729457031901,3.1428797170296856
22,4.667449355808564,10.52953922813888,-5.862089872330216,3.4197353263572268,0.002594422155855777,3.0121057308625256
23,4.500914578547615,10.56932198131097,-6.068407402763114,2.752361164623835,0.0014653982585327784,3.181449979439003
24,4.439498112537073,10.682807854581732,-6.243309742044403,2.850396937065927,0.0013190412360297979,3.2118044554799403
25,4.8811110862744655,10.74653955388824,-5.865428467613583,3.2287950541100905,0.0023408126896520545,3.043194133454299
26,4.150634063422437,10.14089945873917,-5.990265395316328,3.0327058556160367,0.0018683487268703854,3.1103988512690353
27,4.47104136309337,10.309037570424849,-5.837996207331798,4.673583195282934,0.004580663403083824,2.8351328419969732
28,4.767913721627899,10.758837544270143,-5.990923822642344,3.869256448541698,0.0028688457215635655,2.981452473751676
